0.60206 -1.18045
0.69897 -1.04829
0.778151 -0.966544
0.845098 -0.94275
0.90309 -0.915511
0.954243 -0.891857
1 -0.853402
1.04139 -0.811071
1.07918 -0.753058
1.11394 -0.713317
1.17609 -0.632622
1.20412 -0.593658
1.23045 -0.552639
1.27875 -0.467736
1.32222 -0.404153
1.36173 -0.328454
1.39794 -0.293544
1.43136 -0.183566
1.4624 -0.148614
1.50515 -0.0867799
1.54407 -0.0111554
1.57978 0.0674732
1.61278 0.104286
1.65321 0.191539
1.6902 0.254732
1.73239 0.320952
1.77085 0.393295
1.80618 0.439397
1.8451 0.539192
1.88081 0.609669
1.91908 0.669734
1.95904 0.705416
1.99564 0.759234
2.03342 0.866506
2.06819 0.875483
2.10721 0.987666
2.14613 1.00022
2.18184 1.06684
2.22011 1.10644
2.25768 1.16222
2.29447 1.14708
2.33244 1.20993
2.37107 1.26558
2.40824 1.23764
2.4456 1.29145
2.48287 1.25791
2.52114 1.29456
2.55871 1.28383
2.5966 1.28297
2.63448 1.28976
2.6721 1.33178
2.70927 1.32596
2.74663 1.34264
2.78462 1.35448
2.82217 1.3693
2.85974 1.33671
2.89763 1.34505
2.935 1.38665
2.97267 1.44119
3.0103 1.48033
